transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status
6144,1331,Craig Zamora,106,80000,Sofa,Furniture,online,Bangalore,06-07-2025,5,Card,0.2,CraigZamora@outlook.com,9759017835,successful
6145,1120,Jennifer Young,106,,sofa,FURN,online,Mumbai,04-23-2025,5,Card,0.4,JenniferYoung@gmail.com,6353850939,successful
6146,1153,Thomas Sanchez,105,45000,tv,ELEC,online,Mumbai,01-05-2026,2,Cash,0.3,ThomasSanchez@gmail.com,8453332082,successful
6147,1741,Sandra Morales,106,80000,Sofa,furniture,online,Hyderabad,23-05-2025,3,NetBanking,0.1,SandraMorales@gmail.com,9477429760,successful
6148,1386,Emily Vasquez,110,45000,Microwave,home appliances,online,Mumbai,21-09-2025,3,UPI,0.15,EmilyVasquez@yahoo.com,6664713171,successful
6149,1791,Brenda Owens,108,,MIXER GRINDER,Home Appliances,online,Bangalore,25-06-2025,4,Card,0.25,BrendaOwens@gmail.com,7373862030,successful
6150,1181,Lynn Shaw,105,45000,TV,Electronics,online,Mumbai,08-22-2025,4,Cash,0.1,LynnShaw@yahoo.com,9644582328,successful
6151,1524,Emily Davidson,101,,laptop,ELEC,online,Chennai,05-28-2025,5,NetBanking,0.25,EmilyDavidson@yahoo.com,7677827096,successful
6152,1312,Brian White,103,1300,Shirt,CLOTH,offline,Mumbai,12-06-2025,2,Cash,0.3,BrianWhite@yahoo.com,8174352273,successful
6152,1312,Brian White,103,1300,Shirt,CLOTH,offline,Mumbai,12-06-2025,2,Cash,0.3,BrianWhite@yahoo.com,8174352273,failed
6153,1955,Kimberly Smith,101,250000,LAPTOP,electronics,offline,Hyderabad,18-04-2025,1,Card,0.05,KimberlySmith@gmail.com,8689194911,successful
6154,1316,Carmen Hernandez,104,8000,SHOES,CLOTH,offline,Bangalore,23-10-2025,2,Cash,0.15,Carmen65@gmail.com,9014275124,successful
6155,1793,Benjamin Williams,105,45000,TV,ELEC,offline,Mumbai,06-05-2025,1,NetBanking,0.3,Benjamin89@gmail.com,7317335328,successful
6156,1422,Holly Rivera,101,250000,Laptop,Electronics,online,Bangalore,24-10-2025,2,UPI,0.25,HollyRivera@outlook.com,7020556659,successful
6157,1796,Amy Wilson,101,250000,Laptop,Electronics,online,Chennai,29-08-2025,4,NetBanking,0.2,Amy41@gmail.com,8328523729,successful
6158,1737,Craig Jones,109,,Refrigerator,home appliances,online,Mumbai,04-19-2025,4,NetBanking,0.05,CraigJones@yahoo.com,8767614236,successful
6159,1636,Natalie Robinson,108,15000,MIXER GRINDER,HOME,online,Hyderabad,12-25-2025,5,NetBanking,0.1,NatalieRobinson@outlook.com,8214091680,successful
6160,1719,Laurie Hill,102,70000,Phone,ELEC,offline,Chennai,24-05-2025,2,UPI,0.15,LaurieHill@gmail.com,9403748960,successful
6161,1094,Kathleen Davis,110,45000,Microwave,HOME,online,Delhi,27-08-2025,1,Card,0.3,KathleenDavis@yahoo.com,9043383077,successful
6161,1094,Kathleen Davis,110,45000,Microwave,HOME,online,Delhi,27-08-2025,1,Card,0.3,KathleenDavis@yahoo.com,9043383077,failed
6162,1284,Lisa Hansen,110,45000,microwave,home appliances,offline,Delhi,27-05-2025,1,Card,0.35,LisaHansen@gmail.com,8607854915,successful
6163,1899,Jason Miller,103,1300,shirt,clothing,online,Hyderabad,06-05-2025,4,NetBanking,0.4,JasonMiller@gmail.com,9313465428,successful
6163,1899,Jason Miller,103,1300,shirt,clothing,online,Hyderabad,06-05-2025,4,NetBanking,0.4,JasonMiller@gmail.com,9313465428,failed
6164,1914,Miranda Sanchez,104,8000,shoes,CLOTH,offline,Chennai,30-07-2025,1,UPI,0.2,MirandaSanchez@gmail.com,7873347677,successful
6165,1507,David Pierce,101,250000,Laptop,ELEC,online,Mumbai,11-22-2025,4,Card,0.3,DavidPierce@outlook.com,9137240655,successful
6166,1037,Matthew Olson,104,8000,SHOES,CLOTH,offline,Mumbai,02-25-2026,1,Card,0.4,Matthew78@gmail.com,6837676198,successful
6167,1282,Nicole Bennett,109,65000,REFRIGERATOR,home appliances,offline,Delhi,16-03-2026,2,Cash,0.35,NicoleBennett@gmail.com,7203717585,successful
6168,1554,Darrell Watson,106,80000,Sofa,Furniture,online,Mumbai,05-16-2025,3,UPI,0.15,DarrellWatson@gmail.com,9492817032,successful
6169,1662,Matthew Brown,105,45000,TV,electronics,online,Mumbai,23-02-2026,1,NetBanking,0.05,Matthew94@gmail.com,7682821709,successful
6170,1009,Stephanie Roy,101,250000,laptop,Electronics,online,Hyderabad,06-22-2025,0,NetBanking,0.1,StephanieRoy@yahoo.com,6632588984,successful
6171,1443,Hailey Watson,107,50000,DINING TABLE,Furniture,online,Bangalore,08-09-2025,4,NetBanking,0.05,HaileyWatson@outlook.com,8563734465,successful
6172,1363,Seth Everett,107,50000,dining table,Furniture,online,Mumbai,11-01-2025,4,NetBanking,0.3,SethEverett@gmail.com,8307793839,successful
6173,1952,Angela Smith,105,45000,TV,ELEC,online,Chennai,20-03-2026,4,Cash,0.25,Angela64@gmail.com,6601063977,successful
6174,1154,Tammy Mitchell,101,250000,LAPTOP,electronics,online,Chennai,30-12-2025,1,UPI,0.2,TammyMitchell@outlook.com,6489468610,successful
6175,1867,Julie Lowery,103,,Shirt,Clothing,offline,Chennai,31-05-2025,3,UPI,0.35,JulieLowery@outlook.com,7480798696,successful
6176,1243,Erin Roberts,107,,dining table,FURN,online,Chennai,14-11-2025,3,Card,0.05,Erin21@gmail.com,8285899019,successful
6177,1424,Karen White,106,80000,sofa,furniture,online,Hyderabad,07-14-2025,3,UPI,0.2,Karen80@gmail.com,9793511460,successful
6177,1424,Karen White,106,80000,sofa,furniture,online,Hyderabad,07-14-2025,3,UPI,0.2,Karen80@gmail.com,9793511460,failed
6178,1066,Linda Bradford,101,250000,LAPTOP,electronics,online,Hyderabad,19-06-2025,4,Card,0.2,LindaBradford@outlook.com,6191663946,successful
6179,1858,Christopher Hansen,108,15000,Mixer grinder,HOME,online,Delhi,09-23-2025,4,UPI,0.2,ChristopherHansen@yahoo.com,9574931404,successful
6179,1858,Christopher Hansen,108,15000,Mixer grinder,HOME,online,Delhi,09-23-2025,4,UPI,0.2,ChristopherHansen@yahoo.com,9574931404,failed
6180,1237,Amanda Smith,109,,REFRIGERATOR,home appliances,offline,Delhi,03-23-2026,2,Cash,0.35,AmandaSmith@outlook.com,8830449266,successful
6181,1982,Isaiah Hartman,104,8000,SHOES,Clothing,offline,Chennai,10-07-2025,2,NetBanking,0.05,Isaiah55@gmail.com,6856647284,successful
6182,1005,Elizabeth Contreras,104,8000,SHOES,CLOTH,online,Delhi,07-12-2025,4,UPI,0.4,Elizabeth76@gmail.com,6490400442,successful
6183,1719,Laurie Hill,104,8000,shoes,CLOTH,online,Chennai,18-11-2025,5,UPI,0.15,LaurieHill@gmail.com,9403748960,successful
6184,1867,Julie Lowery,108,15000,mixer grinder,home appliances,offline,Chennai,03-02-2026,3,Card,0.3,JulieLowery@outlook.com,7480798696,successful
6185,1644,Kathy Davis,107,50000,dining table,furniture,online,Delhi,02-05-2025,5,Card,0.2,Kathy44@gmail.com,7966894935,successful
6186,1244,Erik Davis,105,45000,tv,Electronics,offline,Mumbai,13-08-2025,1,Cash,0.1,ErikDavis@gmail.com,7206972773,successful
6187,1431,Michael White,102,,PHONE,electronics,online,Chennai,29-01-2026,3,UPI,0.3,MichaelWhite@outlook.com,9932175190,successful
6188,1293,James Crawford,102,70000,PHONE,ELEC,offline,Hyderabad,18-06-2025,1,Cash,0.25,JamesCrawford@yahoo.com,8376166088,successful
6188,1293,James Crawford,102,70000,PHONE,ELEC,offline,Hyderabad,18-06-2025,1,Cash,0.25,JamesCrawford@yahoo.com,8376166088,failed
6189,1888,Bill Nunez,102,70000,PHONE,ELEC,offline,Hyderabad,29-06-2025,1,Cash,0.4,BillNunez@gmail.com,6637070817,successful
6189,1888,Bill Nunez,102,70000,PHONE,ELEC,offline,Hyderabad,29-06-2025,1,Cash,0.4,BillNunez@gmail.com,6637070817,failed
6190,1340,Abigail Schmidt,102,70000,phone,electronics,online,Delhi,11-09-2025,5,NetBanking,0.35,Abigail53@gmail.com,8209757792,successful
6191,1719,Laurie Hill,107,50000,Dining table,furniture,online,Chennai,23-08-2025,5,NetBanking,0.2,LaurieHill@gmail.com,9403748960,successful
6192,1844,Jonathan Smith,109,65000,REFRIGERATOR,home appliances,online,Bangalore,27-12-2025,4,Cash,0.25,JonathanSmith@outlook.com,6713495570,successful
6193,1498,Karen Owens,106,,SOFA,Furniture,offline,Delhi,10-01-2026,4,NetBanking,0.4,KarenOwens@gmail.com,8841888837,successful
6194,1052,Christopher Phillips,109,65000,Refrigerator,HOME,online,Bangalore,18-04-2025,-1,Card,0.25,ChristopherPhillips@gmail.com,7516936648,successful
6195,1621,Stacy Ramirez,103,1300,shirt,CLOTH,online,Bangalore,07-05-2025,1,Card,0.05,Stacy22@gmail.com,6577349592,successful
6196,1181,Lynn Shaw,107,50000,Dining table,Furniture,online,Mumbai,03-11-2025,2,Card,0.4,LynnShaw@yahoo.com,9644582328,successful
6197,1249,Brittany Ortega,109,65000,Refrigerator,home appliances,online,Chennai,12-09-2025,5,NetBanking,0.05,BrittanyOrtega@gmail.com,7622885914,successful
6198,1271,Anita Choi,101,250000,Laptop,ELEC,offline,Mumbai,24-06-2025,2,NetBanking,0.25,AnitaChoi@yahoo.com,6413828965,successful
6199,1496,Amanda Davis,104,8000,SHOES,clothing,offline,Bangalore,06-03-2025,4,Card,0.15,AmandaDavis@outlook.com,9494590040,successful
6200,1559,Jason Johnson,107,50000,DINING TABLE,FURN,online,Delhi,06-08-2025,3,NetBanking,0.05,JasonJohnson@yahoo.com,9784486210,successful
6201,1239,Eric Brown,103,,shirt,clothing,online,Mumbai,10-11-2025,1,NetBanking,0.05,Eric31@gmail.com,9276551045,successful
6202,1070,Mark Holt,107,50000,dining table,Furniture,online,Delhi,19-05-2025,3,Card,0.05,MarkHolt@gmail.com,6062038962,successful
6203,1054,Ruth Gonzales,107,50000,dining table,furniture,offline,Mumbai,07-05-2025,2,Card,0.1,RuthGonzales@yahoo.com,7984545476,successful
6204,1620,Craig Jacobs,109,,REFRIGERATOR,home appliances,offline,Bangalore,06-05-2025,3,Card,0.15,CraigJacobs@gmail.com,6262260901,successful
6205,1445,Samantha Clark,104,8000,shoes,Clothing,offline,Chennai,11-12-2025,3,NetBanking,0.3,SamanthaClark@gmail.com,7880541717,successful
6206,1264,Lori Tucker,102,70000,phone,Electronics,offline,Delhi,22-10-2025,2,Card,0.15,LoriTucker@outlook.com,8189736847,successful
6207,1265,Jane Hines,106,80000,SOFA,FURN,online,Chennai,10-31-2025,5,Cash,0.05,JaneHines@outlook.com,8213343607,successful
6208,1351,Scott Martinez,101,250000,laptop,Electronics,offline,Hyderabad,08-09-2025,2,Card,0.3,Scott12@gmail.com,8243432829,successful
6209,1154,Tammy Mitchell,103,,shirt,CLOTH,offline,Chennai,11-22-2025,4,UPI,0.3,TammyMitchell@outlook.com,6489468610,successful
6210,1929,Elizabeth Drake,103,1300,shirt,CLOTH,online,Chennai,31-05-2025,2,UPI,0.25,ElizabethDrake@yahoo.com,8567534125,successful
6211,1782,Billy Wilcox,108,15000,Mixer grinder,home appliances,offline,Bangalore,04-06-2025,4,UPI,0.3,BillyWilcox@gmail.com,7946220205,successful
6212,1461,Michael Cook,104,8000,Shoes,Clothing,offline,Delhi,12-06-2025,1,Card,0.2,Michael88@gmail.com,9052044503,successful
6213,1714,Trevor Jones,109,65000,REFRIGERATOR,home appliances,online,Delhi,10-06-2025,4,Cash,0.35,TrevorJones@gmail.com,8162455472,successful
6214,1261,Paul Jones,104,8000,Shoes,CLOTH,offline,Hyderabad,11-05-2025,1,NetBanking,0.4,Paul93@gmail.com,9277587004,successful
6215,1532,Heather Garcia,104,8000,shoes,Clothing,offline,Delhi,21-08-2025,4,Card,0.35,HeatherGarcia@outlook.com,9953220106,successful
6216,1426,Donna Burns,110,45000,Microwave,home appliances,offline,Bangalore,12-11-2025,4,Card,0.25,Donna85@gmail.com,9748929303,successful
6217,1810,Bonnie Lopez,108,15000,Mixer grinder,home appliances,online,Chennai,12-05-2025,4,NetBanking,0.35,BonnieLopez@outlook.com,7362863753,successful
6218,1334,Johnathan Pruitt,102,70000,Phone,electronics,offline,Delhi,05-01-2026,5,Card,0.35,JohnathanPruitt@yahoo.com,9067765878,successful
6218,1334,Johnathan Pruitt,102,70000,Phone,electronics,offline,Delhi,05-01-2026,5,Card,0.35,JohnathanPruitt@yahoo.com,9067765878,failed
6219,1526,Joseph Farmer,108,15000,Mixer grinder,HOME,online,Bangalore,09-11-2025,3,NetBanking,0.15,Joseph70@gmail.com,7146935708,successful
6220,1151,Dennis Johnston,108,15000,MIXER GRINDER,HOME,offline,Mumbai,03-29-2026,2,UPI,0.35,DennisJohnston@yahoo.com,8963051563,successful
6221,1296,Calvin Powell,108,15000,mixer grinder,HOME,offline,Mumbai,12-09-2025,1,UPI,0.05,CalvinPowell@outlook.com,8740587892,successful
6221,1296,Calvin Powell,108,15000,mixer grinder,HOME,offline,Mumbai,12-09-2025,1,UPI,0.05,CalvinPowell@outlook.com,8740587892,failed
6222,1994,Laurie Barnes,102,70000,Phone,Electronics,offline,Hyderabad,08-14-2025,1,UPI,0.15,LaurieBarnes@yahoo.com,7733223067,successful
6223,1026,Johnny Casey,106,80000,SOFA,furniture,offline,Delhi,04-15-2026,1,NetBanking,0.35,JohnnyCasey@outlook.com,8849486846,successful
6224,1862,Sydney Love,102,,PHONE,ELEC,online,Hyderabad,27-09-2025,5,NetBanking,0.2,Sydney27@gmail.com,8272196396,successful
6225,1288,Connor Rose,105,45000,TV,Electronics,offline,Hyderabad,04-01-2026,1,NetBanking,0.3,ConnorRose@gmail.com,6974806143,successful
6226,1882,Mary Boyer,109,,REFRIGERATOR,Home Appliances,online,Mumbai,08-01-2026,1,UPI,0.05,MaryBoyer@gmail.com,7406569503,successful
6227,1244,Erik Davis,109,65000,refrigerator,home appliances,online,Mumbai,05-20-2025,5,NetBanking,0.3,ErikDavis@gmail.com,7206972773,successful
6228,1627,Matthew Osborn,109,,Refrigerator,home appliances,offline,Delhi,08-07-2025,1,NetBanking,0.35,MatthewOsborn@yahoo.com,6198278240,successful
6229,1141,Roberta Boyd,105,45000,Tv,electronics,offline,Delhi,31-12-2025,4,Card,0.2,RobertaBoyd@yahoo.com,7127705128,successful
6230,1188,Anthony Martinez,108,15000,MIXER GRINDER,home appliances,offline,Hyderabad,28-05-2025,4,NetBanking,0.2,Anthony65@gmail.com,9417798324,successful
6231,1473,Ashley Dawson,102,70000,phone,electronics,offline,Delhi,04-22-2025,3,Card,0.2,Ashley6@gmail.com,7681407209,successful
6232,1589,Kimberly Navarro,103,1300,SHIRT,Clothing,offline,Mumbai,03-08-2026,2,UPI,0.3,KimberlyNavarro@outlook.com,8893652771,successful
6233,1769,Jennifer Fisher,102,70000,PHONE,Electronics,online,Delhi,22-07-2025,2,Card,0.1,JenniferFisher@yahoo.com,8050564366,successful
6234,1890,Kim Massey,105,45000,tv,ELEC,offline,Chennai,10-29-2025,4,UPI,0.35,Kim74@gmail.com,6124967813,successful
6235,1511,Manuel Hernandez,102,70000,PHONE,Electronics,offline,Hyderabad,04-20-2025,4,UPI,0.1,ManuelHernandez@outlook.com,9915629139,successful
6236,1753,Laura Dougherty,101,,laptop,Electronics,offline,Chennai,12-09-2025,5,Card,0.2,LauraDougherty@outlook.com,9370374117,successful
6237,1026,Johnny Casey,102,70000,PHONE,electronics,offline,Delhi,12-06-2025,4,Cash,0.25,JohnnyCasey@outlook.com,8849486846,successful
6238,1727,Scott Valdez,107,50000,Dining table,furniture,online,Mumbai,02-07-2025,2,NetBanking,0.35,ScottValdez@gmail.com,8149263762,successful
6239,1226,Charles Wright,107,50000,Dining table,FURN,online,Hyderabad,05-10-2025,1,Cash,0.1,Charles36@gmail.com,8503536766,successful
6240,1689,Christopher Stephens,108,15000,mixer grinder,home appliances,offline,Mumbai,18-03-2026,5,UPI,0.05,Christopher62@gmail.com,6473865984,successful
6241,1924,William Hopkins,105,45000,tv,ELEC,offline,Delhi,20-11-2025,4,NetBanking,0.3,WilliamHopkins@yahoo.com,8242203514,successful
6242,1179,Alexandra May,105,45000,Tv,ELEC,online,Chennai,18-06-2025,5,NetBanking,0.4,AlexandraMay@yahoo.com,7768187005,successful
6243,1117,Jeremy Nichols,103,,Shirt,Clothing,online,Bangalore,31-10-2025,5,UPI,0.25,JeremyNichols@yahoo.com,9399304350,successful
6244,1621,Stacy Ramirez,101,250000,laptop,Electronics,offline,Bangalore,06-05-2025,3,UPI,0.2,Stacy22@gmail.com,6577349592,successful
6245,1838,Nicole Evans,102,70000,PHONE,Electronics,offline,Mumbai,27-06-2025,2,UPI,0.15,NicoleEvans@gmail.com,8049227583,successful
6246,1314,Heather Houston,110,45000,MICROWAVE,home appliances,online,Delhi,23-05-2025,4,NetBanking,0.1,HeatherHouston@yahoo.com,9101055583,successful
6247,1899,Jason Miller,106,80000,Sofa,furniture,offline,Hyderabad,27-01-2026,5,NetBanking,0.3,JasonMiller@gmail.com,9313465428,successful
6248,1956,Pamela Fernandez,104,8000,Shoes,clothing,offline,Hyderabad,23-01-2026,3,Cash,0.3,PamelaFernandez@outlook.com,8377011369,successful
6248,1956,Pamela Fernandez,104,8000,Shoes,clothing,offline,Hyderabad,23-01-2026,3,Cash,0.3,PamelaFernandez@outlook.com,8377011369,failed
6249,1988,Roger Mcmillan,105,45000,Tv,ELEC,offline,Chennai,27-12-2025,3,Cash,0.2,Roger37@gmail.com,6467275410,successful
6250,1388,Justin Reyes,103,1300,SHIRT,CLOTH,online,Hyderabad,08-21-2025,1,Card,0.4,JustinReyes@gmail.com,7165840803,successful
6251,1712,Kara Rogers,110,45000,Microwave,HOME,offline,Chennai,07-04-2026,5,NetBanking,0.4,KaraRogers@outlook.com,9824267706,successful
6252,1717,Evelyn Miller,108,15000,Mixer grinder,Home Appliances,offline,Hyderabad,24-05-2025,3,Cash,0.15,Evelyn20@gmail.com,9246252217,successful
6252,1717,Evelyn Miller,108,15000,Mixer grinder,Home Appliances,offline,Hyderabad,24-05-2025,3,Cash,0.15,Evelyn20@gmail.com,9246252217,failed
6253,1985,Allison Garner,104,8000,Shoes,clothing,online,Bangalore,22-04-2025,1,NetBanking,0.2,AllisonGarner@gmail.com,7460652983,successful
6254,1101,Timothy Smith,102,70000,phone,electronics,offline,Delhi,09-06-2025,4,Card,0.05,TimothySmith@gmail.com,6663078404,successful
6255,1058,Edward Campbell,102,70000,phone,Electronics,online,Bangalore,08-10-2025,1,Cash,0.1,EdwardCampbell@outlook.com,6676434886,successful
6256,1083,Tina Hawkins,104,8000,shoes,CLOTH,online,Delhi,13-12-2025,4,Card,0.25,TinaHawkins@yahoo.com,8094722636,successful
6257,1899,Jason Miller,108,15000,Mixer grinder,HOME,online,Hyderabad,15-01-2026,4,UPI,0.2,JasonMiller@gmail.com,9313465428,successful
6258,1090,Richard Walker,110,45000,microwave,home appliances,online,Chennai,23-02-2026,4,UPI,0.1,RichardWalker@outlook.com,7715321158,successful
6259,1819,Karen Martin,105,45000,Tv,Electronics,online,Hyderabad,18-01-2026,0,UPI,0.1,KarenMartin@yahoo.com,6548979041,successful
6260,1736,Michael Williams,103,1300,Shirt,clothing,online,Mumbai,04-06-2025,4,NetBanking,0.25,MichaelWilliams@outlook.com,6647848816,successful
6261,1122,Melissa Levy,104,8000,Shoes,clothing,offline,Delhi,06-03-2026,2,UPI,0.25,MelissaLevy@gmail.com,8725019002,successful
6262,1579,Jennifer Randall,105,45000,Tv,Electronics,online,Hyderabad,02-12-2025,3,NetBanking,0.15,JenniferRandall@outlook.com,8998542752,successful
6263,1459,Richard Jensen,103,1300,shirt,CLOTH,online,Delhi,06-28-2025,4,Cash,0.25,RichardJensen@yahoo.com,7283467999,successful
6264,1365,Patrick Preston,107,50000,Dining table,Furniture,offline,Delhi,11-13-2025,3,UPI,0.4,PatrickPreston@gmail.com,6008328001,successful
6265,1252,Brad Galloway,101,250000,Laptop,ELEC,online,Bangalore,16-04-2025,3,UPI,0.25,Brad1@gmail.com,7769245445,successful
6266,1283,Dwayne Newman,104,8000,SHOES,CLOTH,offline,Hyderabad,21-05-2025,2,UPI,0.3,DwayneNewman@outlook.com,8314728973,successful
6267,1274,Mark Castro,102,70000,phone,Electronics,online,Mumbai,07-12-2025,2,Card,0.2,MarkCastro@outlook.com,9422262362,successful
6268,1204,Andrew Hendricks,104,8000,shoes,CLOTH,offline,Mumbai,25-09-2025,1,NetBanking,0.35,AndrewHendricks@gmail.com,7263739579,successful
6269,1312,Brian White,109,65000,Refrigerator,HOME,offline,Mumbai,12-08-2025,4,Card,0.05,BrianWhite@yahoo.com,8174352273,successful
6270,1433,Joseph Knapp,108,15000,mixer grinder,Home Appliances,offline,Bangalore,11-10-2025,4,Card,0.2,JosephKnapp@gmail.com,9284221237,successful
6271,1274,Mark Castro,108,15000,MIXER GRINDER,Home Appliances,online,Mumbai,09-11-2025,1,NetBanking,0.2,MarkCastro@outlook.com,9422262362,successful
6272,1348,William Brown,108,,MIXER GRINDER,HOME,offline,Delhi,02-05-2025,3,Cash,0.25,William26@gmail.com,7278544370,successful
6273,1573,David Rasmussen,108,15000,Mixer grinder,home appliances,offline,Delhi,16-03-2026,3,Cash,0.2,DavidRasmussen@outlook.com,6114645738,successful
6274,1138,Darren Hall,104,8000,Shoes,CLOTH,offline,Hyderabad,22-06-2025,2,NetBanking,0.4,DarrenHall@outlook.com,7899737394,successful
6275,1607,Adrian Singleton,110,45000,MICROWAVE,home appliances,online,Mumbai,18-12-2025,2,NetBanking,0.15,AdrianSingleton@yahoo.com,8839546994,successful
6276,1449,Alan Keith,105,45000,tv,Electronics,online,Delhi,08-01-2026,3,Card,0.25,AlanKeith@gmail.com,9114402405,successful
6277,1671,John Owens,105,,Tv,ELEC,offline,Bangalore,01-03-2026,1,Card,0.15,JohnOwens@gmail.com,9266432845,successful
6278,1555,Daniel Burke,108,15000,MIXER GRINDER,Home Appliances,offline,Delhi,09-11-2025,1,NetBanking,0.25,Daniel73@gmail.com,7459334377,successful
6279,1407,Laura Adams,107,50000,Dining table,furniture,offline,Bangalore,19-10-2025,5,UPI,0.35,Laura22@gmail.com,6091087968,successful
6280,1077,Mandy Hess,104,,shoes,clothing,offline,Mumbai,06-11-2025,1,UPI,0.15,MandyHess@yahoo.com,8659003856,successful
6281,1650,Andre Lamb,101,250000,Laptop,ELEC,online,Delhi,01-10-2025,2,NetBanking,0.2,Andre49@gmail.com,6958582191,successful
6282,1301,Sandra Palmer,107,50000,DINING TABLE,FURN,online,Mumbai,11-27-2025,2,NetBanking,0.15,Sandra13@gmail.com,6944744053,successful
6283,1761,Gina Nichols,110,45000,MICROWAVE,home appliances,online,Chennai,13-11-2025,5,NetBanking,0.35,GinaNichols@outlook.com,9491734138,successful
